# Baseline: HEAD 35d1f49507a9cf3566674e68c6b97ccc1354d079
# Every manifest-key addition/removal is classified; counterpart is present only for exact predicate pairs.
direction	id	file	line_start	line_end	kind	method	classification	counterpart	snippet_sha256
ADDED	BR-45dd29b44950c5d3	src/main/java/org/apache/sysds/hops/fedplanner/placement/NeutralPlacementGraphBuilder.java	927	927	THROW	buildDetachedAnalysisScoped	MOVED_WITH_UNCHANGED_PREDICATE	BR-be897dd542f85aa0	9dc7ae7b8feb24456218c09027f5dd2e8f77a667820f180323d95528ff19ea48
ADDED	BR-84736c7d60861621	src/main/java/org/apache/sysds/hops/fedplanner/placement/NeutralPlacementGraphBuilder.java	929	931	FILTER	buildDetachedAnalysisScoped	MOVED_WITH_UNCHANGED_PREDICATE	BR-b547e0556c1e7602	708a3fea9196dea1ce67e9f8bf196c24e80193cbb47624c763aaf7f8636a91f1
ADDED	BR-0d53766990a740e4	src/main/java/org/apache/sysds/hops/fedplanner/placement/NeutralPlacementGraphBuilder.java	929	932	PROJECTION	buildDetachedAnalysisScoped	MOVED_WITH_UNCHANGED_PREDICATE	BR-7412bb5b9758cb0e	442d048391a64f3cede35046410ff4bd54b2032f505b634eebe757768fc17b46
ADDED	BR-3c503a9abbb6ebab	src/main/java/org/apache/sysds/hops/fedplanner/placement/NeutralPlacementGraphBuilder.java	929	931	PROJECTION	buildDetachedAnalysisScoped	MOVED_WITH_UNCHANGED_PREDICATE	BR-78eb5522ed3e5411	cf552afe467b50086869ae38e01da95e345f56f5e6568f554d0bd242d542593f
ADDED	BR-9749646d287d3d9f	src/main/java/org/apache/sysds/hops/fedplanner/placement/NeutralPlacementGraphBuilder.java	929	930	PROJECTION	buildDetachedAnalysisScoped	MOVED_WITH_UNCHANGED_PREDICATE	BR-d8f7132aef2bede3	7fcf82d4db8f38a70bbf7e14c71da8fc65e37229eefc6d76075f6b47047f2e33
ADDED	BR-9f2ead2fbe7f7a93	src/main/java/org/apache/sysds/hops/fedplanner/placement/NeutralPlacementGraphBuilder.java	935	944	FOR	buildDetachedAnalysisScoped	MOVED_WITH_UNCHANGED_PREDICATE	BR-3cc7e287e179055b	f43fa0460ceacdf670e95dc23ba5eaeb36ee91926c0b48a2dd4b685186e5969b
ADDED	BR-bd0111df6f34f4c9	src/main/java/org/apache/sysds/hops/fedplanner/placement/NeutralPlacementGraphBuilder.java	938	939	IF	buildDetachedAnalysisScoped	MOVED_WITH_UNCHANGED_PREDICATE	BR-498479b8598987f0	4ca9582c99630d7a68cb98b5f001284840725fa439ed3f735fe5f6c9287a103c
ADDED	BR-0a06df8c14316f2e	src/main/java/org/apache/sysds/hops/fedplanner/placement/NeutralPlacementGraphBuilder.java	939	939	THROW	buildDetachedAnalysisScoped	MOVED_WITH_UNCHANGED_PREDICATE	BR-c60f61abbdbb1543	4d9e96441e8b1d036ace93f34642ad3ad88341346511306e884d768dc1c8ecc6
ADDED	BR-f14cfda76abc9beb	src/main/java/org/apache/sysds/hops/fedplanner/placement/NeutralPlacementGraphBuilder.java	941	942	IF	buildDetachedAnalysisScoped	MOVED_WITH_UNCHANGED_PREDICATE	BR-97deb2383109a65f	4b36f77b5debcf8450e3527c94344823dd3b1b01fb746add98c877fc6d47c334
ADDED	BR-b9926882fd7a8a47	src/main/java/org/apache/sysds/hops/fedplanner/placement/NeutralPlacementGraphBuilder.java	942	942	THROW	buildDetachedAnalysisScoped	MOVED_WITH_UNCHANGED_PREDICATE	BR-915af45b9765f57a	a8d236064fab5185bd1ffd702c2b3b4e2e3f1b43c4e60f33addbf5e0ad94d3f0
ADDED	BR-a6ac001ec7e97df9	src/main/java/org/apache/sysds/hops/fedplanner/placement/NeutralPlacementGraphBuilder.java	948	958	ENHANCED_FOR	buildDetachedAnalysisScoped	MOVED_WITH_UNCHANGED_PREDICATE	BR-37f14c5f39bf90f9	1f4423610ff15805a8bedb7f30e4239a4acf8886e9556ee7a3eba437a1d2ec15
ADDED	BR-fcb1774b40557cce	src/main/java/org/apache/sysds/hops/fedplanner/placement/NeutralPlacementGraphBuilder.java	951	952	IF	buildDetachedAnalysisScoped	MOVED_WITH_UNCHANGED_PREDICATE	BR-fa269269bfe1df8e	d5619ae5af7ff102f0fc481a946492603530d5721076d5516e484086193f61a6
ADDED	BR-31ba0376394c1935	src/main/java/org/apache/sysds/hops/fedplanner/placement/NeutralPlacementGraphBuilder.java	952	952	THROW	buildDetachedAnalysisScoped	MOVED_WITH_UNCHANGED_PREDICATE	BR-094809031a91f848	2e7c01b4f55c7a5d1cf66c4e401b54ab911886721a4831331b416b6c164d7f1c
ADDED	BR-d195d3c9ad82bad2	src/main/java/org/apache/sysds/hops/fedplanner/placement/NeutralPlacementGraphBuilder.java	955	956	IF	buildDetachedAnalysisScoped	MOVED_WITH_UNCHANGED_PREDICATE	BR-fab00e00a229fd51	a20b6de054592f3dbe9df679233f3f32193b69cd0601cdd128078dcce048bb9c
ADDED	BR-99670a851738dca4	src/main/java/org/apache/sysds/hops/fedplanner/placement/NeutralPlacementGraphBuilder.java	956	956	THROW	buildDetachedAnalysisScoped	MOVED_WITH_UNCHANGED_PREDICATE	BR-0e79e876f5267d7e	3821f2e39408d33f907ff63f8799c1d94879343eb39dc592f19f4d5ac7029c90
ADDED	BR-7ab5f87a5bba1b3c	src/main/java/org/apache/sysds/hops/fedplanner/placement/NeutralPlacementGraphBuilder.java	975	976	IF	buildDetachedAnalysisScoped	MOVED_WITH_UNCHANGED_PREDICATE	BR-55ade352bc8f0fb9	b8d53cc5499c11234295c7195f566ac4ba3d92310f79be3801411205eb03bb0e
ADDED	BR-9c5b181ebffaf8da	src/main/java/org/apache/sysds/hops/fedplanner/placement/NeutralPlacementGraphBuilder.java	976	976	THROW	buildDetachedAnalysisScoped	MOVED_WITH_UNCHANGED_PREDICATE	BR-da7e558baa575bca	55c318dda9c133a2b66e4c4e29cac78ac9a3711656d9f4e683bdf7b19d311877
ADDED	BR-727a90d45e8601bc	src/main/java/org/apache/sysds/hops/fedplanner/placement/NeutralPlacementGraphBuilder.java	977	978	IF	buildDetachedAnalysisScoped	MOVED_WITH_UNCHANGED_PREDICATE	BR-4265f17dfffa6747	ce5be0e543ff54672284757117f51c41901b3b5d699da119acabcc7ad778069c
ADDED	BR-71398f16d19bea0a	src/main/java/org/apache/sysds/hops/fedplanner/placement/NeutralPlacementGraphBuilder.java	978	978	THROW	buildDetachedAnalysisScoped	MOVED_WITH_UNCHANGED_PREDICATE	BR-90de404e54134edc	cc568c0da9d04811c518ca03047771cfe76984b7552663f8d5e2aced8e2fd04b
ADDED	BR-66876c3261a3f270	src/main/java/org/apache/sysds/hops/fedplanner/placement/NeutralPlacementGraphBuilder.java	979	979	RETURN	buildDetachedAnalysisScoped	MOVED_WITH_UNCHANGED_PREDICATE	BR-0c7a760d9406f556	59a4c8cfee8090bbe06330572284a2c9642ec7b87f0ea0d39a3e8b47a6f0b8ca
ADDED	BR-d726cab8b8a79013	src/main/java/org/apache/sysds/hops/fedplanner/placement/NeutralPlacementGraphBuilder.java	2486	2486	TERNARY	closeCfgTransientCandidateDependencies	INCREMENTAL_DIRECT_CLOSURE_REDESIGN	-	026030a730c951ba3b3bebd2e8fbd3ede635a8f28253cac182b3a4c1f0b0ee26
ADDED	BR-de2e8e0cb2e084ca	src/main/java/org/apache/sysds/hops/fedplanner/placement/NeutralPlacementGraphBuilder.java	2489	2490	IF	closeCfgTransientCandidateDependencies	INCREMENTAL_DIRECT_CLOSURE_REDESIGN	-	1f1801a28dff9a295bdc35272372eb052582d85ccea2d61e58a806695a5efe2a
ADDED	BR-cf1eba9174964c8a	src/main/java/org/apache/sysds/hops/fedplanner/placement/NeutralPlacementGraphBuilder.java	2491	2494	IF	closeCfgTransientCandidateDependencies	INCREMENTAL_DIRECT_CLOSURE_REDESIGN	-	1a8e91f1923552f00b90d8d9e8407b6634a675be3d90bde571b2f337ca779caa
ADDED	BR-7e62ab9108774e1d	src/main/java/org/apache/sysds/hops/fedplanner/placement/NeutralPlacementGraphBuilder.java	2546	2546	TERNARY	closeCfgTransientCandidateDependencies	INCREMENTAL_DIRECT_CLOSURE_REDESIGN	-	1e345178e28627ca0967bac45e5afe85f25bb6729d1c921cb6bb3bd63fcb052e
ADDED	BR-a5a59e73dc20e6aa	src/main/java/org/apache/sysds/hops/fedplanner/placement/NeutralPlacementGraphBuilder.java	2549	2550	IF	closeCfgTransientCandidateDependencies	INCREMENTAL_DIRECT_CLOSURE_REDESIGN	-	c122c25631bb7ccccf2ff839d18bc28cb212a065b2beb1863d9f391a73b09921
ADDED	BR-a98a205dd95caa37	src/main/java/org/apache/sysds/hops/fedplanner/placement/NeutralPlacementGraphBuilder.java	2551	2554	IF	closeCfgTransientCandidateDependencies	INCREMENTAL_DIRECT_CLOSURE_REDESIGN	-	928cc28226a077459b9d6e9fb4743886e3b7949531b8cb8b7feef1c48a83bba8
ADDED	BR-29e7f170691ca53c	src/main/java/org/apache/sysds/hops/fedplanner/placement/NeutralPlacementGraphBuilder.java	2605	2608	ENHANCED_FOR	bindDirectNativeCandidateRealizations	INCREMENTAL_DIRECT_CLOSURE_REDESIGN	-	8369a11b17e3a4730af4346c9c6d7bf4a9d0256a6894f24d5834dccf4a622876
ADDED	BR-2f1aed5cef60d994	src/main/java/org/apache/sysds/hops/fedplanner/placement/NeutralPlacementGraphBuilder.java	2606	2608	ENHANCED_FOR	bindDirectNativeCandidateRealizations	INCREMENTAL_DIRECT_CLOSURE_REDESIGN	-	784285f7e3ca4b50c3488b51d59773d5ba5d1e35bd248bb9024e604d5dbb806f
ADDED	BR-cef38f9b3fe97c34	src/main/java/org/apache/sysds/hops/fedplanner/placement/NeutralPlacementGraphBuilder.java	2607	2608	MERGE	bindDirectNativeCandidateRealizations	INCREMENTAL_DIRECT_CLOSURE_REDESIGN	-	e24c2225ede9a9e6d91fab437a79158b5af548d67657bb94eaaf5eabe59b1556
ADDED	BR-bd6d89d5212b2827	src/main/java/org/apache/sysds/hops/fedplanner/placement/NeutralPlacementGraphBuilder.java	2627	2628	IF	bindDirectNativeCandidateRealizations	INCREMENTAL_DIRECT_CLOSURE_REDESIGN	-	15b9eb0fb03749c8f937b287940b490f618be17b2a435b34518cf047ffbe148c
ADDED	BR-e79c41a7179e8fd8	src/main/java/org/apache/sysds/hops/fedplanner/placement/NeutralPlacementGraphBuilder.java	2627	2627	SHORT_CIRCUIT	bindDirectNativeCandidateRealizations	INCREMENTAL_DIRECT_CLOSURE_REDESIGN	-	c014f4ca18a6225bc7844c7763986ff098422bd42b18278e0cdf065c1796b9fe
ADDED	BR-cec2c0d6239e916b	src/main/java/org/apache/sysds/hops/fedplanner/placement/NeutralPlacementGraphBuilder.java	2630	2635	IF	bindDirectNativeCandidateRealizations	INCREMENTAL_DIRECT_CLOSURE_REDESIGN	-	d49bbf296ed7a47b0f0a0f9e1a8ccd93c0a4ffb821614ee6e107a014da0c7da1
ADDED	BR-2f6c011a2e1cf8af	src/main/java/org/apache/sysds/hops/fedplanner/placement/NeutralPlacementGraphBuilder.java	2630	2630	SHORT_CIRCUIT	bindDirectNativeCandidateRealizations	INCREMENTAL_DIRECT_CLOSURE_REDESIGN	-	3fb00c73bd2d7fd45e108ef071ace93e393888c09ab361b93e23c731b8aab1c3
ADDED	BR-6bbbc1806f9a1170	src/main/java/org/apache/sysds/hops/fedplanner/placement/NeutralPlacementGraphBuilder.java	2631	2632	IF	bindDirectNativeCandidateRealizations	INCREMENTAL_DIRECT_CLOSURE_REDESIGN	-	e65636c97008a2ab6e510c1099d2e238ce20969b7c15a157a7a8899d9e5df445
ADDED	BR-e5aa491a0496f39e	src/main/java/org/apache/sysds/hops/fedplanner/placement/NeutralPlacementGraphBuilder.java	2636	2637	IF	bindDirectNativeCandidateRealizations	INCREMENTAL_DIRECT_CLOSURE_REDESIGN	-	cda0a70fbfb096baff8c3051d842def573c1e5ffeb1d163eaa00e8b09d922927
ADDED	BR-cb91a5bd161742e2	src/main/java/org/apache/sysds/hops/fedplanner/placement/NeutralPlacementGraphBuilder.java	2636	2636	SHORT_CIRCUIT	bindDirectNativeCandidateRealizations	INCREMENTAL_DIRECT_CLOSURE_REDESIGN	-	c014f4ca18a6225bc7844c7763986ff098422bd42b18278e0cdf065c1796b9fe
ADDED	BR-f97fee2d5b4db7ae	src/main/java/org/apache/sysds/hops/fedplanner/placement/NeutralPlacementGraphBuilder.java	2653	2654	IF	bindDirectNativeCandidateRealizations	INCREMENTAL_DIRECT_CLOSURE_REDESIGN	-	d35b67f1db8d3a9e04f97fe7c8aab69f39add18ac4224d40d6554e2ceaf5c23a
ADDED	BR-b89cba68363180b8	src/main/java/org/apache/sysds/hops/fedplanner/placement/NeutralPlacementGraphBuilder.java	2654	2654	TERNARY	bindDirectNativeCandidateRealizations	INCREMENTAL_DIRECT_CLOSURE_REDESIGN	-	1033b6867357c60e1e3d84dda29f62708437fa4a9cd65603cfaf97de53854b1a
ADDED	BR-45c6d6823752eb41	src/main/java/org/apache/sysds/hops/fedplanner/placement/NeutralPlacementGraphBuilder.java	2655	2656	IF	bindDirectNativeCandidateRealizations	INCREMENTAL_DIRECT_CLOSURE_REDESIGN	-	8b35321347bb1b9eb2037bd10fb087c1dd150332841006c8e5ee97295107666b
ADDED	BR-947c8928748ca068	src/main/java/org/apache/sysds/hops/fedplanner/placement/NeutralPlacementGraphBuilder.java	2707	2714	IF	bindDirectNativeCandidateRealizations	INCREMENTAL_DIRECT_CLOSURE_REDESIGN	-	3154fee8297cd02128c4a8bd2385010edfc477cdf0e9f91d4c525c8a2d40572f
ADDED	BR-8c91143fddf0bb02	src/main/java/org/apache/sysds/hops/fedplanner/placement/NeutralPlacementGraphBuilder.java	2788	2788	CONTINUE	bindDirectNativeCandidateRealizations	INCREMENTAL_DIRECT_CLOSURE_REDESIGN	-	0bf37874b7af9907cc21dc845f1daf71d4f9392a2ca7a5b474c14db2db91e879
ADDED	BR-ddfd20d3fa31d9a6	src/main/java/org/apache/sysds/hops/fedplanner/placement/NeutralPlacementGraphBuilder.java	2811	2812	RETURN	bindDirectNativeCandidateRealizations	INCREMENTAL_DIRECT_CLOSURE_REDESIGN	-	7f8eaa33a7953adea66fb82ee48c547e867b8b77649a0008909abb481667a6b4
ADDED	BR-5e3b491210eed6d5	src/main/java/org/apache/sysds/hops/fedplanner/placement/NeutralPlacementGraphBuilder.java	2811	2812	SHORT_CIRCUIT	bindDirectNativeCandidateRealizations	INCREMENTAL_DIRECT_CLOSURE_REDESIGN	-	813c0f38c9ac70d14a4e35c027415efcd055d78c3b41460fee9af2bb13feb253
ADDED	BR-97efce125f21f529	src/main/java/org/apache/sysds/hops/fedplanner/placement/NeutralPlacementGraphBuilder.java	2855	2856	ENHANCED_FOR	changedCandidateOccurrences	INCREMENTAL_DIRECT_CLOSURE_REDESIGN	-	fb076f69e3af3f7b03433aa1e70f2f6e137a1c4ebf76c8e433c0477d5902a6bd
ADDED	BR-2b77d014c6f1055e	src/main/java/org/apache/sysds/hops/fedplanner/placement/NeutralPlacementGraphBuilder.java	2856	2856	MERGE	changedCandidateOccurrences	INCREMENTAL_DIRECT_CLOSURE_REDESIGN	-	516d5cbd0eff0db0a6c2239d9ecb26cbf92810ad59289d01a795345b1c81aad0
ADDED	BR-c7689089ca441a9c	src/main/java/org/apache/sysds/hops/fedplanner/placement/NeutralPlacementGraphBuilder.java	2857	2858	ENHANCED_FOR	changedCandidateOccurrences	INCREMENTAL_DIRECT_CLOSURE_REDESIGN	-	1b04460cc332128bf2f4936029abcf41bd3581e22c71de49034ee1bacdf24d77
ADDED	BR-c2fca2e374229e17	src/main/java/org/apache/sysds/hops/fedplanner/placement/NeutralPlacementGraphBuilder.java	2858	2858	MERGE	changedCandidateOccurrences	INCREMENTAL_DIRECT_CLOSURE_REDESIGN	-	7cd7cff5f7f61bb85b830a35c4fb795d66e92d54807e2f7cda0f3472efa47cd0
ADDED	BR-802a85f5a646d382	src/main/java/org/apache/sysds/hops/fedplanner/placement/NeutralPlacementGraphBuilder.java	2860	2860	MERGE	changedCandidateOccurrences	INCREMENTAL_DIRECT_CLOSURE_REDESIGN	-	a36e7579f5b8d2c6879418ef3f9dd6885b1c1976e395bc6e96e0d30d3fa5ac85
ADDED	BR-5bebc12a5c3f627f	src/main/java/org/apache/sysds/hops/fedplanner/placement/NeutralPlacementGraphBuilder.java	2861	2861	MERGE	changedCandidateOccurrences	INCREMENTAL_DIRECT_CLOSURE_REDESIGN	-	8fae81ca4ec7748d617ec18cf52bbee0c0485fa442627cf4c3a46bd24a1650ba
ADDED	BR-3dae92f127eb6fa2	src/main/java/org/apache/sysds/hops/fedplanner/placement/NeutralPlacementGraphBuilder.java	2863	2866	ENHANCED_FOR	changedCandidateOccurrences	INCREMENTAL_DIRECT_CLOSURE_REDESIGN	-	ff6d546b13bba6106297de58ebdd3b7d3dc01700015032b651eea7e1e8a63ea1
ADDED	BR-044bf5030edf2378	src/main/java/org/apache/sysds/hops/fedplanner/placement/NeutralPlacementGraphBuilder.java	2864	2866	IF	changedCandidateOccurrences	INCREMENTAL_DIRECT_CLOSURE_REDESIGN	-	1f200e8dd5efeeac1825eb4171872782aa4820e892966d37ff482e2ec7034b97
ADDED	BR-8c74f3d0e92fa789	src/main/java/org/apache/sysds/hops/fedplanner/placement/NeutralPlacementGraphBuilder.java	2867	2867	RETURN	changedCandidateOccurrences	INCREMENTAL_DIRECT_CLOSURE_REDESIGN	-	2ee9dcc6a0e16a593ffa90c22ffd1bd3cd6d3a5f80a6937656ba26a0ceae0889
ADDED	BR-e8a78470395c34b6	src/main/java/org/apache/sysds/hops/fedplanner/placement/NeutralPlacementGraphBuilder.java	2878	2879	IF	affectedDirectClosureOccurrences	INCREMENTAL_DIRECT_CLOSURE_REDESIGN	-	f57b4fd96df9fa5a6fd6940bdb5a964f8de55a56d04ab0854e84ec459509e2bf
ADDED	BR-224ade860e8f83a3	src/main/java/org/apache/sysds/hops/fedplanner/placement/NeutralPlacementGraphBuilder.java	2879	2879	RETURN	affectedDirectClosureOccurrences	INCREMENTAL_DIRECT_CLOSURE_REDESIGN	-	c75a0e257a1622a498b8e0fc40af6e2b2a0f1f3b916fc198261716fe6a8cebc9
ADDED	BR-0ed49a18966bb077	src/main/java/org/apache/sysds/hops/fedplanner/placement/NeutralPlacementGraphBuilder.java	2881	2882	ENHANCED_FOR	affectedDirectClosureOccurrences	INCREMENTAL_DIRECT_CLOSURE_REDESIGN	-	93822a2e4e8b42809ef709f68598ad9405b6a69f4f48312c2616d7a0e8ac92c0
ADDED	BR-aeb69b93ba624d6b	src/main/java/org/apache/sysds/hops/fedplanner/placement/NeutralPlacementGraphBuilder.java	2883	2885	ENHANCED_FOR	affectedDirectClosureOccurrences	INCREMENTAL_DIRECT_CLOSURE_REDESIGN	-	5a82b2affc7955433d136c0b9571b5c310c1655bb74d4ecc5fe6245f3de2e4ef
ADDED	BR-d8f9acf1ddba39a6	src/main/java/org/apache/sysds/hops/fedplanner/placement/NeutralPlacementGraphBuilder.java	2884	2885	ENHANCED_FOR	affectedDirectClosureOccurrences	INCREMENTAL_DIRECT_CLOSURE_REDESIGN	-	26dfb1ef1d71c0826cf0e5c1febda054ffe9e20f050be1889cedceb16a0da107
ADDED	BR-53017fd5e2017163	src/main/java/org/apache/sysds/hops/fedplanner/placement/NeutralPlacementGraphBuilder.java	2886	2892	ENHANCED_FOR	affectedDirectClosureOccurrences	INCREMENTAL_DIRECT_CLOSURE_REDESIGN	-	f12a101092abc71532264143613eddec2a6c9c5b6b7c2d13cb65175bd90f15d5
ADDED	BR-665a95899b1cef7f	src/main/java/org/apache/sysds/hops/fedplanner/placement/NeutralPlacementGraphBuilder.java	2887	2892	ENHANCED_FOR	affectedDirectClosureOccurrences	INCREMENTAL_DIRECT_CLOSURE_REDESIGN	-	a8b8131268f74f240454d0ebe967500aadbef05fa3d781daee931f28b7e416e1
ADDED	BR-cc7d04e649f27434	src/main/java/org/apache/sysds/hops/fedplanner/placement/NeutralPlacementGraphBuilder.java	2888	2892	ENHANCED_FOR	affectedDirectClosureOccurrences	INCREMENTAL_DIRECT_CLOSURE_REDESIGN	-	23e776e09ae8874caaa2f6e095e5099c3f788011c3d1216ea109e7068cbd1d6b
ADDED	BR-c220146194fe0416	src/main/java/org/apache/sysds/hops/fedplanner/placement/NeutralPlacementGraphBuilder.java	2889	2892	ENHANCED_FOR	affectedDirectClosureOccurrences	INCREMENTAL_DIRECT_CLOSURE_REDESIGN	-	fcc5ed6201435828a76adfde79c5ee0e1ab7a767be05fcb44e3e45e4625aeee4
ADDED	BR-1449d0a8446382a0	src/main/java/org/apache/sysds/hops/fedplanner/placement/NeutralPlacementGraphBuilder.java	2890	2892	ENHANCED_FOR	affectedDirectClosureOccurrences	INCREMENTAL_DIRECT_CLOSURE_REDESIGN	-	841caa5c7e3b7035fe8a0879348e9e82f5b9e7d5122a7ae839d45ccbd636cb9a
ADDED	BR-5f76fe5b357f6e7a	src/main/java/org/apache/sysds/hops/fedplanner/placement/NeutralPlacementGraphBuilder.java	2894	2895	ENHANCED_FOR	affectedDirectClosureOccurrences	INCREMENTAL_DIRECT_CLOSURE_REDESIGN	-	3a5e24e0153fd2d9c5fa6f7ff9a24623f4a98ef0cf97d1059370e7dba293cf1f
ADDED	BR-5ffd9990c9d7bffa	src/main/java/org/apache/sysds/hops/fedplanner/placement/NeutralPlacementGraphBuilder.java	2895	2895	MERGE	affectedDirectClosureOccurrences	INCREMENTAL_DIRECT_CLOSURE_REDESIGN	-	21745dbdd99dfc785b781dcf1f12061d0959153f805296a40cfd35095918a600
ADDED	BR-12f7461f6318bf52	src/main/java/org/apache/sysds/hops/fedplanner/placement/NeutralPlacementGraphBuilder.java	2897	2899	ENHANCED_FOR	affectedDirectClosureOccurrences	INCREMENTAL_DIRECT_CLOSURE_REDESIGN	-	e85bf8e046bfc6982a77e8901409c9be4a56c36a65bf1e0fd8e1db3da940b272
ADDED	BR-f7842c311b72f953	src/main/java/org/apache/sysds/hops/fedplanner/placement/NeutralPlacementGraphBuilder.java	2898	2899	ENHANCED_FOR	affectedDirectClosureOccurrences	INCREMENTAL_DIRECT_CLOSURE_REDESIGN	-	429f55dbcc54f866cb22a8bcfe3f0a8ff9e8454448119099a38c1a2bff62c86f
ADDED	BR-89cd6b50d5597c8b	src/main/java/org/apache/sysds/hops/fedplanner/placement/NeutralPlacementGraphBuilder.java	2903	2905	ENHANCED_FOR	affectedDirectClosureOccurrences	INCREMENTAL_DIRECT_CLOSURE_REDESIGN	-	a76308bac169e220999775bc2a197e18eaa6ea622cf4091ce2f10de5aaac4559
ADDED	BR-a6ff64edb8af9f49	src/main/java/org/apache/sysds/hops/fedplanner/placement/NeutralPlacementGraphBuilder.java	2904	2905	IF	affectedDirectClosureOccurrences	INCREMENTAL_DIRECT_CLOSURE_REDESIGN	-	67061848c689ebfc87786a70f2b4cb056bffe128fea248c9f8459dfc77db00f0
ADDED	BR-a3b084a20c4daf0f	src/main/java/org/apache/sysds/hops/fedplanner/placement/NeutralPlacementGraphBuilder.java	2906	2914	WHILE	affectedDirectClosureOccurrences	INCREMENTAL_DIRECT_CLOSURE_REDESIGN	-	9e9ba9821c3cb17639e2b959f7ad896475ba7a5b95aaf01479406d5eb11572bf
ADDED	BR-1847fc1783cdf6ff	src/main/java/org/apache/sysds/hops/fedplanner/placement/NeutralPlacementGraphBuilder.java	2908	2910	ENHANCED_FOR	affectedDirectClosureOccurrences	INCREMENTAL_DIRECT_CLOSURE_REDESIGN	-	31a016554036c837105b5e81ac584e45e5a3ed315e692e75902eb2fcc1a0c5e7
ADDED	BR-a4778ea1460c462d	src/main/java/org/apache/sysds/hops/fedplanner/placement/NeutralPlacementGraphBuilder.java	2909	2910	IF	affectedDirectClosureOccurrences	INCREMENTAL_DIRECT_CLOSURE_REDESIGN	-	7c1c08d60b97ac28b8c2ebb3b5a2b485e0810446c9c4e6f0bab4e88074ab7ace
ADDED	BR-62d362817546fea5	src/main/java/org/apache/sysds/hops/fedplanner/placement/NeutralPlacementGraphBuilder.java	2911	2913	ENHANCED_FOR	affectedDirectClosureOccurrences	INCREMENTAL_DIRECT_CLOSURE_REDESIGN	-	2c2e4094218a5cae5908da4b6d634b58f8da28f2a709ef42cbe2119add9e9d06
ADDED	BR-cea5e9357325d4f7	src/main/java/org/apache/sysds/hops/fedplanner/placement/NeutralPlacementGraphBuilder.java	2912	2913	IF	affectedDirectClosureOccurrences	INCREMENTAL_DIRECT_CLOSURE_REDESIGN	-	cd54b4f5550e9767ed82924ccdae0c86e40d80701b8fad14a4640c410b921420
ADDED	BR-7e48ca59b3e3a9f6	src/main/java/org/apache/sysds/hops/fedplanner/placement/NeutralPlacementGraphBuilder.java	2915	2915	RETURN	affectedDirectClosureOccurrences	INCREMENTAL_DIRECT_CLOSURE_REDESIGN	-	67e52c3ba27016e6b27b5c33fae98c3bd0179220f10ba3dacb191bbf6a5b7925
ADDED	BR-f252b50fcf14f4e5	src/main/java/org/apache/sysds/hops/fedplanner/placement/NeutralPlacementGraphBuilder.java	2920	2920	MERGE	addIdentityAdjacency	BUILDER_ALGORITHMIC_REDESIGN	-	d383995cd11c29a608f5005b59e2b1afce3998cfec1392d906edcd8c62ca38c8
ADDED	BR-0c4c9ad493192e4f	src/main/java/org/apache/sysds/hops/fedplanner/placement/NeutralPlacementGraphBuilder.java	2921	2921	MERGE	addIdentityAdjacency	BUILDER_ALGORITHMIC_REDESIGN	-	634e5161e1e4e63018dc525e89156857d5a87032f925061afa490c6c9e977fc5
ADDED	BR-1aa1ae5c7619558b	src/main/java/org/apache/sysds/hops/fedplanner/placement/NeutralPlacementGraphBuilder.java	2936	3018	ENHANCED_FOR	factorizeCandidateSupportRelations	SUPPORT_RELATION_SHARING_REDESIGN	-	6540c1b037d93833275ae55179670359858d55bbdbd9082279f4740026024965
ADDED	BR-0d625145abdb3e15	src/main/java/org/apache/sysds/hops/fedplanner/placement/NeutralPlacementGraphBuilder.java	2938	3012	ENHANCED_FOR	factorizeCandidateSupportRelations	SUPPORT_RELATION_SHARING_REDESIGN	-	e40a9346133e1093d6c10924976db89ee197f374225d189f1c72b272e7506f86
ADDED	BR-63991b09718610a9	src/main/java/org/apache/sysds/hops/fedplanner/placement/NeutralPlacementGraphBuilder.java	2940	3006	ENHANCED_FOR	factorizeCandidateSupportRelations	SUPPORT_RELATION_SHARING_REDESIGN	-	96d0cf303d4812252bf2367c0a2ae0a2b664eb2a47794de2c2cab1d6effc2beb
ADDED	BR-931d425e0d4ec039	src/main/java/org/apache/sysds/hops/fedplanner/placement/NeutralPlacementGraphBuilder.java	2942	3000	ENHANCED_FOR	factorizeCandidateSupportRelations	SUPPORT_RELATION_SHARING_REDESIGN	-	ddbeaae5f67a2ba8a240aa253dd2f7802c82bd9c28183e597230befd9c76238e
ADDED	BR-a45fb4533c0be7a8	src/main/java/org/apache/sysds/hops/fedplanner/placement/NeutralPlacementGraphBuilder.java	2945	2956	ENHANCED_FOR	factorizeCandidateSupportRelations	SUPPORT_RELATION_SHARING_REDESIGN	-	1bf39b0bcca3f37e2cdfc8675e6158d6e726a65a68bbb1625e27dbe89c23a8e2
ADDED	BR-42186433e66a44fa	src/main/java/org/apache/sysds/hops/fedplanner/placement/NeutralPlacementGraphBuilder.java	2947	2947	MERGE	factorizeCandidateSupportRelations	SUPPORT_RELATION_SHARING_REDESIGN	-	3abcecbfc654f461c3e4154142074434fe2a53be245fada7492df3028b0183ce
